"No.","Time","Source","Destination","Protocol","Length","Info"
"2585","20.482528900","10.35.99.145","142.250.206.3","TCP","54","61634  >  443 [ACK] Seq=3406 Ack=6585 Win=65280 Len=0"
"2586","20.482599700","10.35.99.145","14.102.231.208","TCP","54","50846  >  80 [ACK] Seq=338 Ack=64241 Win=130816 Len=0"
"2587","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=64241 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2588","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=65701 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2589","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=67161 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2590","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=68621 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2591","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=70081 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2592","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=71541 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2593","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=73001 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2594","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=74461 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2595","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=75921 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2596","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=77381 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2597","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=78841 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2598","20.483273300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=80301 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2599","20.483426800","10.35.99.145","14.102.231.208","TCP","54","50846  >  80 [ACK] Seq=338 Ack=81761 Win=130816 Len=0"
"2600","20.484009700","10.35.99.145","142.250.206.3","TLSv1.3","93","Application Data"
"2601","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=81761 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2602","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=83221 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2603","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=84681 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2604","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=86141 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2605","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=87601 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2606","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=89061 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2607","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=90521 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2608","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=91981 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2609","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=93441 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2610","20.484194300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=94901 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2611","20.484331700","10.35.99.145","14.102.231.208","TCP","54","50846  >  80 [ACK] Seq=338 Ack=96361 Win=130816 Len=0"
"2612","20.484622900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=96361 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2613","20.484622900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=97821 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2614","20.484622900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [ACK] Seq=99281 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2615","20.484622900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50846 [PSH, ACK] Seq=100741 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2837]"
"2616","20.484622900","23.199.67.160","10.35.99.145","TCP","54","443  >  61637 [ACK] Seq=256 Ack=852 Win=63488 Len=0"
"2617","20.484622900","23.199.67.160","10.35.99.145","TLSv1.3","357","Application Data"
"2618","20.484782500","10.35.99.145","14.102.231.208","TCP","54","50846  >  80 [ACK] Seq=338 Ack=102201 Win=261888 Len=0"
"2619","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=131766 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2620","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=133226 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2621","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=134686 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2622","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=136146 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2623","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=137606 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2624","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=139066 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2625","20.485220400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=140526 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2626","20.485318300","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=141986 Win=130816 Len=0"
"2627","20.488867500","10.35.99.145","150.171.22.11","TCP","54","61636  >  443 [FIN, ACK] Seq=449 Ack=4798 Win=65280 Len=0"
"2628","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=141986 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2629","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=143446 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2630","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=144906 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2631","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=146366 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2632","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=147826 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2633","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=149286 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2634","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=150746 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2635","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=152206 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2636","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=153666 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2637","20.490573800","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=155126 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2638","20.490720100","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=156586 Win=130816 Len=0"
"2639","20.497566400","14.102.231.208","10.35.99.145","TCP","7354","80  >  50843 [PSH, ACK] Seq=156586 Ack=670 Win=49152 Len=7300 [TCP PDU reassembled in 2826]"
"2640","20.497566400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=163886 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2641","20.497566400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=165346 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2642","20.497767600","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=166806 Win=130816 Len=0"
"2643","20.498702100","10.35.99.145","150.171.22.11","TCP","66","61639  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2644","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=166806 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2645","20.506823400","14.102.231.208","10.35.99.145","TCP","2974","80  >  50843 [PSH, ACK] Seq=168266 Ack=670 Win=49152 Len=2920 [TCP PDU reassembled in 2826]"
"2646","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=171186 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2647","20.506823400","14.102.231.208","10.35.99.145","TCP","4434","80  >  50843 [PSH, ACK] Seq=172646 Ack=670 Win=49152 Len=4380 [TCP PDU reassembled in 2826]"
"2648","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=177026 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2649","20.506823400","14.102.231.208","10.35.99.145","TCP","2974","80  >  50843 [PSH, ACK] Seq=178486 Ack=670 Win=49152 Len=2920 [TCP PDU reassembled in 2826]"
"2650","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=181406 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2651","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=182866 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2652","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=184326 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2653","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=185786 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2654","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=187246 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2655","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=188706 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2656","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=190166 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2657","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=191626 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2658","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=193086 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2659","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=194546 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2660","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=196006 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2661","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=197466 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2662","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=198926 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2663","20.506823400","14.102.231.208","10.35.99.145","TCP","2974","80  >  50843 [PSH, ACK] Seq=200386 Ack=670 Win=49152 Len=2920 [TCP PDU reassembled in 2826]"
"2664","20.506823400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=203306 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2665","20.506823400","14.102.231.208","10.35.99.145","TCP","2974","80  >  50843 [PSH, ACK] Seq=204766 Ack=670 Win=49152 Len=2920 [TCP PDU reassembled in 2826]"
"2666","20.507202300","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=207686 Win=130816 Len=0"
"2667","20.516180400","10.35.99.145","14.102.231.208","TCP","54","50844  >  80 [ACK] Seq=338 Ack=131771 Win=130560 Len=0"
"2668","20.526327500","10.35.99.145","23.199.67.160","TCP","54","61637  >  443 [ACK] Seq=4411 Ack=559 Win=64768 Len=0"
"2669","20.549436700","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=207686 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2670","20.574417100","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=209146 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2671","20.574549600","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=210606 Win=130816 Len=0"
"2672","20.578031900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=210606 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2673","20.589565500","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=212066 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2674","20.589673600","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=213526 Win=130816 Len=0"
"2675","20.590432700","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=213526 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2676","20.590432700","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=214986 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2677","20.590432700","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=216446 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2678","20.590543200","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=217906 Win=130816 Len=0"
"2679","20.591364200","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=217906 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2680","20.591364200","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=219366 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2681","20.591364200","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=220826 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2682","20.591454300","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=222286 Win=130816 Len=0"
"2683","20.598997900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=222286 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2684","20.598997900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=223746 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2685","20.599116200","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=225206 Win=130816 Len=0"
"2686","20.609025300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=225206 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2687","20.609025300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=226666 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2688","20.609025300","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=228126 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2689","20.609173900","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=229586 Win=130816 Len=0"
"2690","20.621287400","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=229586 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2691","20.621404400","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=231046 Win=130816 Len=0"
"2692","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=231046 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2693","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=232506 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2694","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=233966 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2695","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=235426 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2696","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=236886 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2697","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=238346 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2698","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=239806 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2699","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=241266 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2700","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=242726 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2701","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=244186 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2702","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=245646 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2703","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=247106 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2704","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=248566 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2705","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=250026 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2706","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=251486 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2707","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=252946 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2708","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=254406 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2709","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=255866 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2710","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=257326 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2711","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [PSH, ACK] Seq=258786 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2712","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  50843 [ACK] Seq=260246 Ack=670 Win=49152 Len=1460 [TCP PDU reassembled in 2826]"
"2713","20.627110900","14.102.231.208","10.35.99.145","TCP","930","80  >  50843 [PSH, ACK] Seq=261706 Ack=670 Win=49152 Len=876 [TCP PDU reassembled in 2826]"
"2714","20.627110900","20.106.86.13","10.35.99.145","TCP","54","443  >  61635 [ACK] Seq=1 Ack=215 Win=65280 Len=0"
"2715","20.627110900","14.102.231.208","10.35.99.145","TCP","1514","80  >  61638 [ACK] Seq=14601 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2919]"
"2716","20.627481600","10.35.99.145","14.102.231.208","TCP","54","50843  >  80 [ACK] Seq=670 Ack=262582 Win=261888 Len=0"
"2717","20.629539000","14.102.231.208","10.35.99.145","TCP","1514","80  >  61638 [PSH, ACK] Seq=16061 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2919]"
"2718","20.629539000","14.102.231.208","10.35.99.145","TCP","1514","80  >  61638 [ACK] Seq=17521 Ack=338 Win=49152 Len=1460 [TCP PDU reassembled in 2919]"
